1	25	0
1	27	0
1	41	0
1	76	0
1	90	0
1	91	0
1	115	0
1	119	0
1	122	0
1	130	0
1	132	0
1	136	0
1	143	0
1	151	0
1	161	0
1	164	0
1	171	0
1	174	0
1	175	0
1	185	0
1	190	0
1	193	0
1	216	0
1	217	0
1	223	0
1	224	0
1	228	0
1	234	0
1	238	0
1	242	0
1	246	0
1	248	0
2	6	0
2	21	0
2	23	0
2	25	0
2	28	0
2	49	0
2	57	0
2	64	0
2	82	0
2	90	0
2	95	0
2	102	0
2	103	0
2	104	0
2	110	0
2	113	0
2	117	0
2	134	0
2	135	0
2	145	0
2	156	0
2	157	0
2	170	0
2	174	0
2	187	0
2	188	0
2	196	0
2	232	0
2	236	0
2	243	0
2	244	0
2	249	0
2	250	0
3	9	0
3	36	0
3	40	0
3	43	0
3	51	0
3	53	0
3	88	0
3	110	0
3	114	0
3	117	0
3	122	0
3	127	0
3	129	0
3	131	0
3	145	0
3	154	0
3	156	0
3	177	0
3	180	0
3	200	0
3	205	0
3	213	0
3	226	0
3	230	0
3	234	0
3	237	0
4	4	0
4	22	0
4	38	0
4	44	0
4	56	0
4	83	0
4	96	0
4	114	0
4	118	0
4	131	0
4	145	0
4	158	0
4	159	0
4	166	0
4	174	0
4	186	0
4	197	0
4	213	0
4	215	0
4	229	0
4	235	0
4	238	0
5	3	0
5	5	0
5	24	0
5	33	0
5	50	0
5	57	0
5	64	0
5	71	0
5	79	0
5	95	0
5	98	0
5	118	0
5	127	0
5	150	0
5	174	0
5	191	0
5	203	0
5	229	0
5	239	0
6	3	0
6	4	0
6	15	0
6	28	0
6	37	0
6	46	0
6	60	0
6	61	0
6	70	0
6	98	0
6	106	0
6	120	0
6	124	0
6	126	0
6	132	0
6	137	0
6	139	0
6	151	0
6	155	0
6	157	0
6	166	0
6	171	0
6	183	0
6	193	0
6	210	0
6	216	0
6	242	0
7	23	0
7	27	0
7	39	0
7	43	0
7	53	0
7	65	0
7	73	0
7	82	0
7	91	0
7	108	0
7	114	0
7	117	0
7	120	0
7	126	0
7	133	0
7	134	0
7	180	0
7	183	0
7	191	0
7	199	0
7	203	0
7	206	0
7	213	0
7	220	0
7	233	0
7	237	0
7	239	0
7	242	0
8	2	0
8	9	0
8	30	0
8	32	0
8	37	0
8	46	0
8	50	0
8	63	0
8	64	0
8	72	0
8	74	0
8	98	0
8	101	0
8	109	0
8	111	0
8	147	0
8	160	0
8	174	0
8	176	0
8	192	0
8	205	0
8	229	0
8	234	0
8	238	0
9	21	0
9	22	0
9	24	0
9	26	0
9	38	0
9	45	0
9	62	0
9	66	0
9	67	0
9	70	0
9	77	0
9	87	0
9	93	0
9	95	0
9	97	0
9	113	0
9	125	0
9	148	0
9	152	0
9	162	0
9	195	0
9	196	0
9	209	0
9	212	0
9	222	0
9	225	0
9	233	0
10	3	0
10	13	0
10	23	0
10	30	0
10	33	0
10	44	0
10	51	0
10	54	0
10	71	0
10	80	0
10	105	0
10	116	0
10	160	0
10	180	0
10	204	0
10	214	0
10	218	0
10	237	0
10	244	0
10	249	0
11	9	0
11	15	0
11	17	0
11	31	0
11	41	0
11	48	0
11	49	0
11	51	0
11	68	0
11	70	0
11	76	0
11	120	0
11	122	0
11	123	0
11	125	0
11	130	0
11	177	0
11	182	0
11	198	0
11	217	0
11	250	0
12	4	0
12	18	0
12	19	0
12	21	0
12	23	0
12	32	0
12	47	0
12	50	0
12	85	0
12	87	0
12	89	0
12	90	0
12	92	0
12	113	0
12	115	0
12	122	0
12	127	0
12	140	0
12	141	0
12	144	0
12	150	0
12	159	0
12	167	0
12	216	0
12	226	0
12	234	0
12	245	0
13	22	0
13	29	0
13	32	0
13	42	0
13	48	0
13	69	0
13	85	0
13	91	0
13	98	0
13	147	0
13	148	0
13	177	0
13	187	0
13	198	0
13	216	0
13	243	0
14	7	0
14	33	0
14	41	0
14	48	0
14	62	0
14	64	0
14	65	0
