1	145	1
1	146	1
1	147	1
2	226	1
3	39	1
3	55	1
3	56	1
3	57	1
3	58	1
3	71	1
3	137	1
3	171	1
3	172	1
3	246	1
4	89	1
4	92	1
4	204	1
5	36	1
6	78	1
6	156	1
7	67	1
7	248	1
8	29	1
9	37	1
10	198	1
11	25	1
12	206	1
13	113	1
14	80	1
15	84	1
16	148	1
17	80	1
18	177	1
18	178	1
19	7	1
19	203	1
20	37	1
21	156	1
22	54	1
22	223	1
23	116	1
24	29	1
25	87	1
26	17	1
26	18	1
26	19	1
26	148	1
26	149	1
26	243	1
27	216	1
27	217	1
27	223	1
28	141	1
29	190	1
30	68	1
30	200	1
31	173	1
31	190	1
32	158	1
33	41	1
33	250	1
34	90	1
34	91	1
34	92	1
35	26	1
35	118	1
35	202	1
35	204	1
36	156	1
37	24	1
37	25	1
38	113	1
38	177	1
39	54	1
39	154	1
40	33	1
42	42	1
42	43	1
42	89	1
42	92	1
42	94	1
42	144	1
42	183	1
43	54	1
43	154	1
44	7	1
44	8	1
44	10	1
44	11	1
44	12	1
44	42	1
44	43	1
44	92	1
44	94	1
45	29	1
46	7	1
47	154	1
49	7	1
49	8	1
49	11	1
50	43	1
51	32	1
51	54	1
51	154	1
52	26	1
53	42	1
53	43	1
54	43	1
55	7	1
55	8	1
55	13	1
56	113	1
57	24	1
57	25	1
57	7	1
57	8	1
57	10	1
57	11	1
57	12	1
57	42	1
57	43	1
57	92	1
57	94	1
58	47	1
58	128	1
59	7	1
59	8	1
60	42	1
60	43	1
60	92	1
61	92	1
62	227	1
62	228	1
62	208	1
63	37	1
64	80	1
64	78	1
65	34	1
66	43	1
67	24	1
67	25	1
68	17	1
68	202	1
68	204	1
69	177	1
69	178	1
70	221	1
71	204	1
72	54	1
73	153	1
73	178	1
74	8	1
74	13	1
75	112	1
76	43	1
76	89	1
77	104	1
78	87	1
79	42	1
79	43	1
79	75	1
80	7	1
80	8	1
80	10	1
81	7	1
81	8	1
81	42	1
81	43	1
81	93	1
82	123	1
82	158	1
83	13	1
83	204	1
83	14	1
84	29	1
85	206	1
85	208	1
87	221	1
88	202	1
88	204	1
89	202	1
89	204	1
90	177	1
91	227	1
91	228	1
91	208	1
92	37	1
94	43	1
95	106	1
95	155	1
95	51	1
96	29	1
96	31	1
96	89	1
96	90	1
97	7	1
97	8	1
97	10	1
97	11	1
97	12	1
98	177	1
98	178	1
99	26	1
99	215	1
100	36	1
101	87	1
102	78	1
102	156	1
103	42	1
103	43	1
103	89	1
104	24	1
104	25	1
105	69	1
105	122	1
105	126	1
105	157	1
105	191	1
105	192	1
105	193	1
105	205	1
106	25	1
106	29	1
107	92	1
107	112	1
108	62	1
108	49	1
108	86	1
108	129	1
108	165	1
108	169	1
108	177	1
108	178	1
109	79	1
109	218	1
109	160	1
110	29	1
112	88	1
112	222	1
113	66	1
113	23	1
113	119	1
113	150	1
113	151	1
113	155	1
114	80	1
115	155	1
116	50	1
116	98	1
116	214	1
117	80	1
117	78	1
118	124	1
118	164	1
119	112	1
120	46	1
120	121	1
120	199	1
120	240	1
120	249	1
120	55	1
120	84	1
120	97	1
120	99	1
120	101	1
120	105	1
120	125	1
120	130	1
120	131	1
120	143	1
120	164	1
120	169	1
120	180	1
120	194	1
120	218	1
121	190	1
122	30	1
122	54	1
122	196	1
123	25	1
123	26	1
123	89	1
123	92	1
123	202	1
123	204	1
124	13	1
125	231	1
125	232	1
125	233	1
125	234	1
125	235	1
125	236	1
125	112	1
126	104	1
127	7	1
128	113	1
129	52	1
129	54	1
129	155	1
130	42	1
130	43	1
130	92	1
131	128	1
132	26	1
132	237	1
132	70	1
132	148	1
133	155	1
134	135	1
134	206	1
135	139	1
135	140	1
135	218	1
136	42	1
136	43	1
136	44	1
136	45	1
136	144	1
137	92	1
137	202	1
137	204	1
138	190	1
138	203	1
138	14	1
