1	1	1
1	17	0.6606
1	18	0.6606
1	19	0.6606
1	42	0.6606
1	78	0.6606
1	144	0.5544
2	2	1
2	51	0.6606
2	101	0.5544
3	3	1
3	4	0.5544
3	201	0.5544
3	202	0.5544
3	213	0.5544
3	231	0.5544
4	3	0.5544
4	4	1
5	3	0.5544
5	5	1
5	15	0.5544
5	19	0.5544
5	72	0.5154
5	113	0.6606
5	145	0.5154
5	148	0.5544
5	149	0.5544
5	166	0.6606
5	167	0.5544
5	201	0.5544
5	202	0.5544
5	210	0.5544
5	225	0.5544
5	231	0.5544
5	243	0.5544
6	6	1
6	240	0.6606
6	243	0.5544
7	7	1
7	12	0.5544
7	27	0.5544
7	87	0.5544
7	96	0.5544
7	198	0.5544
7	215	0.5544
8	8	1
8	87	0.5544
8	93	0.5544
8	96	0.5544
8	183	0.5544
8	247	0.5544
9	9	1
10	10	1
10	12	0.5544
10	38	0.5544
10	93	0.5544
10	95	0.5544
10	215	0.5544
11	11	1
11	12	0.5544
11	215	0.5544
12	12	1
12	215	0.5544
13	13	1
14	14	1
14	74	0.6606
14	75	0.6606
14	234	0.5544
15	15	1
15	167	0.5544
15	210	0.5544
16	16	1
16	36	0.6606
17	1	0.6606
17	17	1
17	18	0.5544
17	19	0.5544
17	27	0.5544
17	28	0.5544
17	42	0.6606
17	45	0.5544
17	95	0.5544
17	144	0.5544
17	183	0.5544
17	189	0.5544
17	198	0.5544
17	230	0.5544
18	1	0.6606
18	18	1
18	19	0.5544
18	43	0.6606
18	114	0.5544
18	115	0.5544
19	1	0.6606
19	18	0.5544
19	19	1
20	20	1
20	184	0.6606
21	21	1
21	59	0.5544
21	66	0.6606
21	78	0.6606
21	149	0.5544
21	189	0.5544
21	207	0.5544
21	216	0.5154
21	217	0.6606
21	243	0.5544
22	22	1
22	138	0.5544
22	214	0.5544
23	23	1
23	34	0.5544
23	148	0.5544
24	24	1
25	19	0.5544
25	24	0.5544
25	25	1
25	93	0.5544
25	95	0.5544
25	213	0.5154
26	9	0.5544
26	26	1
26	27	0.5544
26	28	0.5544
26	29	0.6606
26	67	0.5544
26	87	0.5154
26	96	0.5154
26	183	0.5544
26	189	0.5544
26	198	0.5544
26	230	0.5544
27	27	1
27	28	0.5544
27	67	0.5544
27	198	0.5544
28	27	0.5544
28	28	1
28	67	0.5544
28	183	0.5544
28	189	0.5544
28	230	0.5544
29	12	0.5544
29	26	0.6606
29	29	1
29	87	0.5544
29	96	0.5544
29	101	0.5544
29	215	0.5544
29	224	0.5154
29	248	0.5544
30	30	1
31	31	1
31	95	0.5544
31	114	0.5544
31	115	0.5544
32	32	1
33	33	1
34	34	1
35	35	1
36	16	0.6606
36	36	1
36	46	0.5544
37	37	1
37	59	0.5544
37	60	0.6606
37	186	0.5544
38	38	1
38	61	0.5544
38	142	0.5154
39	39	1
40	40	1
40	82	0.6606
40	83	0.6606
40	234	0.5544
41	41	1
42	1	0.6606
42	17	0.6606
42	18	0.5544
42	19	0.5544
42	42	1
42	144	0.6606
43	18	0.6606
43	27	0.5544
43	28	0.5544
43	43	1
43	45	0.5544
43	89	0.5544
43	114	0.6606
43	115	0.6606
43	198	0.5544
43	212	0.5544
43	224	0.5154
44	3	0.5544
44	4	0.5544
44	15	0.5544
44	44	1
44	45	0.5544
44	183	0.5544
44	224	0.5154
45	45	1
46	36	0.5544
46	46	1
46	47	0.6606
46	63	0.5154
46	70	0.5544
46	120	0.6606
46	162	0.5544
46	214	0.5544
47	12	0.5544
47	36	0.5544
47	46	0.6606
47	47	1
47	63	0.5154
47	86	0.6606
47	101	0.5544
47	160	0.5544
47	215	0.5544
48	48	1
48	54	0.6606
48	104	0.6606
49	49	1
49	53	0.6606
49	81	0.5544
49	162	0.5544
50	22	0.5544
50	50	1
50	57	0.5544
50	100	0.6606
50	124	0.5544
50	129	0.6606
50	136	0.6606
50	173	0.5154
50	174	0.5154
50	175	0.501
50	181	0.501
50	196	0.6606
50	209	0.5544
51	2	0.6606
51	27	0.5544
51	28	0.5544
51	51	1
51	54	0.6606
51	67	0.5544
51	87	0.5154
51	96	0.5154
51	199	0.5544
51	213	0.5154
51	234	0.5544
51	238	0.5544
51	241	0.5544
52	52	1
53	49	0.6606
53	53	1
53	54	0.6606
53	81	0.5154
53	88	0.6606
53	101	0.5544
53	102	0.5544
53	122	0.5544
53	134	0.5544
53	222	0.6606
53	247	0.5154
54	30	0.5154
54	34	0.5544
54	48	0.6606
54	51	0.6606
54	53	0.6606
54	54	1
54	88	0.6606
54	101	0.5544
54	104	0.6606
54	106	0.6606
54	145	0.5154
54	149	0.5544
54	169	0.6606
54	182	0.6606
54	183	0.5544
54	189	0.5544
54	197	0.5544
54	207	0.5544
54	216	0.5154
54	217	0.6606
54	225	0.5544
54	242	0.5154
55	46	0.5544
55	55	1
55	56	0.5544
55	57	0.6606
55	71	0.6606
55	120	0.6606
55	130	0.5544
55	141	0.5544
55	143	0.6606
55	157	0.6606
55	171	0.6606
55	172	0.6606
55	246	0.6606
56	56	1
56	57	0.6606
56	58	0.6606
56	71	0.6606
56	171	0.5544
56	172	0.5544
57	55	0.6606
57	56	0.6606
57	57	1
57	71	0.6606
57	124	0.5544
57	171	0.5544
57	172	0.5544
57	246	0.5544
58	56	0.6606
58	57	0.5544
58	58	1
58	71	0.6606
58	130	0.5544
58	136	0.5544
58	158	0.6606
58	171	0.5544
58	172	0.6606
59	59	1
60	30	0.5154
60	37	0.6606
60	60	1
60	62	0.5544
60	65	0.6606
60	85	0.5544
60	185	0.6606
60	186	0.6606
60	199	0.5544
60	233	0.5544
