1	1	1
1	62	0.5132
1	69	0.5071
1	70	0.5147
1	85	0.519
1	111	0.5202
1	115	0.5102
1	141	0.5181
1	142	0.5094
1	146	0.5079
1	153	0.5147
1	164	0.511
1	197	0.5105
1	200	0.5103
1	205	0.5091
1	217	0.5097
1	223	0.5162
1	240	0.5106
2	2	1
2	82	0.535
2	83	0.5342
2	168	0.5416
2	245	0.5339
2	250	0.557
3	3	1
3	5	0.544
3	15	0.6006
3	155	0.5473
3	213	0.8378
3	242	0.5373
4	4	1
4	51	0.9643
4	57	0.5125
4	61	0.5086
4	144	0.5154
4	225	0.5121
4	226	0.5109
4	234	0.5089
4	236	0.5088
4	238	0.9021
5	3	0.544
5	5	1
5	15	0.5581
5	155	0.5209
5	213	0.5461
5	242	0.5175
6	6	1
6	148	0.5311
6	149	0.5342
6	243	0.6068
7	2	0.5054
7	7	1
7	8	0.7041
7	10	0.6818
7	11	0.6992
7	12	0.6892
7	17	0.5527
7	20	0.5071
7	24	0.5548
7	25	0.5538
7	26	0.594
7	27	0.5866
7	28	0.5903
7	29	0.5653
7	31	0.5777
7	42	0.5588
7	43	0.5821
7	44	0.5625
7	45	0.5533
7	47	0.5438
7	63	0.5278
7	66	0.5067
7	68	0.5093
7	73	0.5303
7	75	0.5048
7	87	0.5676
7	89	0.5976
7	90	0.5789
7	91	0.5712
7	92	0.5509
7	93	0.548
7	94	0.5516
7	95	0.5651
7	96	0.5556
7	106	0.5179
7	114	0.5096
7	118	0.5077
7	125	0.5118
7	133	0.5441
7	174	0.5194
7	183	0.5574
7	198	0.5251
7	201	0.5085
7	207	0.5061
7	209	0.5056
7	215	0.541
7	221	0.5049
7	232	0.5043
8	1	0.5104
8	7	0.7041
8	8	1
8	10	0.6631
8	11	0.7751
8	12	0.6734
8	17	0.5455
8	18	0.5404
8	24	0.5543
8	25	0.5613
8	26	0.5793
8	27	0.5763
8	28	0.5668
8	29	0.5601
8	31	0.5578
8	42	0.5625
8	43	0.5783
8	44	0.5527
8	45	0.5558
8	47	0.5494
8	58	0.5099
8	73	0.5286
8	74	0.5053
8	89	0.576
8	90	0.5773
8	91	0.5775
8	92	0.556
8	93	0.5542
8	94	0.5535
8	95	0.5476
8	96	0.562
8	128	0.5111
8	167	0.5103
8	169	0.5121
8	183	0.561
8	198	0.5275
8	201	0.5093
9	9	1
10	7	0.6818
10	8	0.6631
10	10	1
10	11	0.6692
10	12	0.7321
10	13	0.5091
10	24	0.5543
10	25	0.5543
10	26	0.5562
10	27	0.5472
10	28	0.555
10	29	0.56
10	31	0.5553
10	42	0.5591
10	45	0.5504
