1	1	1
1	274	0.606
2	2	1
2	205	0.7657
3	3	1
3	183	0.6517
4	4	1
5	5	1
5	76	0.6307
5	100	0.9458
5	139	0.8782
5	274	0.6311
6	6	1
6	14	0.8063
6	228	0.8926
6	229	0.5609
6	242	0.7462
6	253	0.8231
6	281	0.904
7	7	1
7	27	0.652
7	52	0.7082
7	148	0.7132
7	201	0.764
7	218	0.6521
7	260	0.6823
7	287	0.764
8	8	1
8	24	0.9386
8	110	0.7704
8	121	0.711
8	200	0.6802
9	9	1
10	10	1
10	307	0.6014
11	11	1
11	98	0.6416
11	140	0.7793
11	195	0.6812
12	12	1
12	166	0.5561
12	295	0.6042
13	13	1
13	56	0.8025
13	128	0.6985
13	216	0.7925
13	234	0.7864
13	252	0.762
14	6	0.8063
14	14	1
14	17	0.794
14	102	0.8421
14	215	0.87
14	228	0.8765
15	15	1
15	120	1
15	180	0.6997
15	241	0.6673
16	16	1
17	17	1
17	58	0.7194
17	102	0.746
17	150	0.814
17	215	0.8243
17	237	0.6617
17	253	0.8292
18	18	1
18	138	0.6606
18	156	0.6724
18	174	0.6849
18	196	0.6378
18	239	0.726
19	19	1
19	59	0.7248
19	97	0.7248
19	141	0.7457
19	263	0.6825
20	20	1
21	21	1
21	39	0.8025
21	43	0.8579
21	51	0.8577
21	145	0.9884
21	151	0.7702
21	189	0.7312
21	210	0.6353
21	255	0.7683
21	279	0.6517
21	312	0.72
22	22	1
22	129	0.7591
22	181	0.6561
22	183	0.7788
23	23	1
23	30	0.6685
23	213	0.6741
24	8	0.9386
24	24	1
24	71	0.7331
24	96	0.7893
24	110	0.7877
24	121	0.7184
24	177	0.7941
24	181	0.6612
24	200	0.696
24	294	0.7184
24	306	0.746
25	25	1
25	293	0.5503
26	26	1
26	105	0.582
26	160	0.8093
26	223	0.6229
26	282	1
27	27	1
28	28	1
28	146	0.6684
28	248	0.6419
29	29	1
29	31	0.8091
29	77	0.6659
29	126	0.6449
29	132	0.6521
29	230	0.8683
29	245	0.6091
29	310	0.6811
30	23	0.6685
30	30	1
30	213	0.6033
31	29	0.8091
31	31	1
31	76	0.6246
31	109	0.6302
31	132	0.628
31	230	0.7614
31	246	0.6444
31	291	0.6432
31	310	0.7343
32	32	1
32	33	0.7989
32	82	0.9464
32	188	0.6288
32	210	0.9179
32	227	0.6288
33	32	0.7989
33	33	1
33	82	0.837
33	210	0.7604
34	34	1
34	41	0.6798
34	103	0.7306
34	116	0.7237
34	192	0.5975
34	270	0.7326
34	275	0.856
34	284	0.712
34	292	0.5894
34	300	0.7101
34	308	0.6684
35	35	1
35	61	0.7643
35	88	1
35	190	0.7784
35	258	0.6754
35	288	0.6541
35	309	0.6386
36	36	1
36	64	0.9915
36	114	0.9833
36	117	0.8161
36	150	0.7832
36	184	0.8839
36	199	0.8968
36	229	0.5605
36	286	0.9915
37	37	1
37	67	0.7608
37	104	0.7805
37	119	0.6779
37	144	0.582
37	202	0.6364
37	261	0.8867
38	38	1
38	192	0.6052
38	292	0.6096
39	2	0.7644
39	39	1
39	47	0.9106
39	169	0.6805
39	189	0.7221
39	205	0.7317
39	312	0.8534
40	40	1
40	65	0.6905
40	75	0.6364
40	86	0.6837
40	125	0.7022
40	158	0.6817
40	162	0.6626
40	172	0.7252
41	41	1
41	233	0.6575
41	270	0.7243
42	42	1
42	99	0.5984
43	43	1
43	51	0.8407
43	151	0.7464
44	44	1
44	60	0.8527
44	130	0.8635
44	168	0.7902
44	193	0.8293
44	256	0.6283
45	45	1
46	5	0.6842
46	46	1
46	49	1
46	80	0.9692
46	100	0.6644
46	139	0.7007
46	163	0.8265
46	170	0.7198
46	247	0.7293
46	262	0.5907
46	280	0.7501
47	2	0.7398
47	39	0.9106
47	47	1
47	51	0.8141
47	205	0.7636
47	312	0.7922
48	48	1
48	74	0.6754
48	289	0.7395
49	5	0.6842
49	46	1
49	49	1
49	80	0.9692
49	100	0.6644
49	139	0.7007
49	163	0.8265
49	170	0.7198
49	247	0.7293
49	262	0.5907
49	280	0.7501
50	50	1
50	54	0.7895
50	85	0.6636
50	107	0.6864
50	166	0.5489
50	182	0.658
50	226	0.6864
50	273	0.741
50	285	0.7157
